JournalId,NormalizedName,Reason,Issn,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
161908873,stomatološki glasnik srbije,Still in DOAJ index,0039-1743,1089,619,619,1966,3.676336746302616,3.869565217391304,0.82277318640955,0.9304747926567888,4111,500,3683,454,733,196,10754,1528,923,254,46,47,3,42,49,3
2736544344,studia universitatis moldaviae: stiinte exacte si economice,Still in DOAJ index,1857-2073,46,2,2,2015,2.9047619047619047,1.75,0.34782608695652173,1.3229166666666667,12,0,12,0,11,0,26,0,13,0,0,0,0,0,0,0
2737218828,studia universitatis moldaviae: stiinte sociale,Still in DOAJ index,1814-3199,45,2,2,2015,1.8571428571428572,1.8571428571428572,0.2222222222222222,1.0,10,1,10,1,3,1,13,1,4,1,0,0,0,0,0,0
2736345989,studia warmińskie,Still in DOAJ index,0137-6624,358,34,34,1975,1.8189655172413792,1.8545454545454545,0.26256983240223464,0.18181818181818182,139,106,134,90,47,23,194,111,35,32,5,4,0,4,9,3
2738809339,studia z filologii polskiej i słowiańskiej,Still in DOAJ index,0081-7090,384,15,15,2004,1.975,2.0,0.4010416666666667,0.16666666666666666,18,151,18,139,5,14,25,146,3,35,1,0,1,1,10,10
2737177270,studies in christian-jewish relations,Still in DOAJ index,1930-3777,446,2,2,2007,2.4126506024096384,2.374233128834356,0.8565022421524664,0.0,4,161,4,125,1,32,7,111,1,43,0,0,0,0,5,3
2736374698,sui-generis,Still in DOAJ index,2297-105X,216,1,1,2006,2.6025641025641026,2.75,0.4722222222222222,1.5,2,22,2,22,1,8,12,79,1,27,0,0,0,0,2,0
2764847215,surgical & cosmetic dermatology,Still in DOAJ index,1984-5510,1003,836,836,2009,3.8008844842284746,3.8408602150537634,2.2721834496510467,1.3685740372845303,3313,690,3045,454,704,98,10597,1513,1092,164,57,34,6,72,52,8
2736865885,"sustainability, agri, food and environmental research",Still in DOAJ index,0719-3726,300,58,58,2013,3.791794871794872,2.775,1.5466666666666666,1.4854330708661418,510,59,473,56,231,36,1318,262,279,68,2,6,10,3,10,9
2736942123,"sustainability: science, practice, & policy",Still in DOAJ index,1548-7733,282,545,545,2005,8.555783577959309,8.119266055045872,7.368794326241135,6.2292912957321835,7721,5605,6608,4942,1399,1176,12465,12392,1641,1951,74,138,128,93,98,95
2737180745,svmma: revista de cultures medievals,Still in DOAJ index,2014-7023,166,4,4,2013,3.842592592592592,2.25,1.0843373493975903,1.0,9,13,9,13,2,7,10,29,2,13,0,1,0,0,0,1
2739087403,symposion: theoretical and applied inquiries in philosophy and social sciences,Still in DOAJ index,1584-174X,47,31,31,2014,7.069444444444445,7.0,1.4042553191489362,3.5,423,41,408,39,126,22,534,52,125,33,0,4,0,0,3,0
10436352,süleyman demirel üniversitesi fen bilimleri enstitüsü dergisi,Still in DOAJ index,1300-7688,38,24,24,2003,4.616666666666666,2.2222222222222223,2.210526315789474,1.519607843137255,56,5,56,5,29,3,141,18,40,9,0,0,0,0,0,0
2736687237,tarbiya : journal of education in muslim society,Still in DOAJ index,2356-1416,148,4,4,2014,2.4971751412429377,2.511111111111111,0.7027027027027027,1.1021739130434782,14,72,14,68,12,18,33,158,12,15,0,0,0,0,1,1
2736720743,taṣvīr-i salāmat,Still in DOAJ index,2008-9058,54,18,18,2011,4.305208333333333,3.3846153846153846,0.8703703703703703,2.255952380952381,83,10,83,10,64,7,287,39,80,15,0,2,1,0,2,0
2737717183,teaching american literature: a journal of theory and practice,Still in DOAJ index,2150-3974,7,0,0,2007,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737886390,teaching in lifelong learning: a journal to inform and improve practice,Still in DOAJ index,2040-0993,77,65,65,2009,2.32,2.8333333333333335,0.4935064935064935,0.9444444444444445,682,125,554,98,139,30,787,126,166,50,12,9,5,14,8,2
2493385186,tecnología y ciencias del agua,Still in DOAJ index,0187-8336,1330,575,575,1986,3.7813799103072228,2.855787476280835,2.0398496240601505,2.247054690877647,2793,1453,2647,1223,656,374,6957,4060,1004,532,38,53,69,49,159,170
35534443,"tecnología, ciencia y educación",Still in DOAJ index,2444-250X,270,259,259,2015,3.8478964401294493,3.857142857142857,1.137037037037037,2.2897435897435896,1976,81,1836,79,667,24,4260,214,887,47,4,19,31,4,3,5
2736337639,"tecné, episteme y didaxis",Still in DOAJ index,0121-3814,85,36,36,1969,2.2666666666666666,2.823529411764706,0.4117647058823529,1.02,181,511,175,508,39,184,293,1718,72,208,0,2,1,0,7,5
1003953879,tehnički vjesnik,Still in DOAJ index,1330-3651,2531,3384,3384,1994,4.079156615485849,3.393976644130301,2.963255630185697,3.147130254979689,17207,6880,16103,6032,2881,1255,38163,16963,3185,2022,294,540,452,315,561,503
2737559362,tempus actas de saúde coletiva,Still in DOAJ index,1982-8829,738,887,887,2007,4.502947573260072,3.8046511627906976,2.356368563685637,2.0119013605442175,2382,691,2220,631,514,120,5952,2252,600,248,12,49,58,11,42,32
2736717777,teoliterária: revista brasileira de literaturas e teologias,Still in DOAJ index,2236-9937,27,9,9,2011,1.3333333333333333,1.3333333333333333,0.14814814814814814,0.0,22,6,22,5,5,3,35,5,4,5,0,0,0,0,0,0
978176373,teoría de la educación: revista interuniversitaria,Still in DOAJ index,1130-3743,777,183,183,1986,3.6585992907801432,3.5214953271028038,2.5714285714285716,3.106884057971014,2386,1625,2230,1348,423,284,3054,2583,404,249,35,37,30,50,82,71
2738251077,terminàlia,Still in DOAJ index,2013-6692,322,16,16,2009,2.4425287356321843,2.3469387755102042,0.38509316770186336,0.6851851851851852,84,25,83,24,19,11,135,35,27,14,0,2,1,0,3,0
2739258268,tessituras: revista de antropologia e arqueologia,Still in DOAJ index,2318-9576,119,41,41,2013,3.656756756756757,3.7333333333333334,0.9915966386554622,1.0770833333333334,104,60,103,57,28,19,142,139,25,50,0,0,0,0,9,7
2736773048,texto livre: linguagem e tecnologia,Still in DOAJ index,1983-3652,417,60,60,2008,3.060019841269841,2.893805309734513,0.9448441247002398,1.7193277310924369,221,141,221,131,71,39,617,321,103,78,1,3,2,1,10,12
125117359,the baltic journal of road and bridge engineering,Still in DOAJ index,1822-427X,549,1081,1081,2006,4.79430862929869,4.181598062953995,3.639344262295082,4.210129125888439,7285,3453,6091,2456,989,397,12983,4910,1496,741,266,271,284,242,269,282
2764762542,the iraqi journal of medical sciences,Still in DOAJ index,1681-6579,484,630,630,2005,2.5099250936329587,1.5434782608695652,0.384297520661157,0.4596244131455399,4780,212,4635,208,1509,134,18793,923,1408,195,6,7,1,6,8,0
2764887038,tianran chanwu yanjiu yu kaifa,Still in DOAJ index,1001-6880,3578,18,18,1989,1.8611209964412807,1.8146341463414635,0.27697037451089995,0.18216352513227518,11,2376,11,2162,10,534,53,10802,10,849,0,0,0,0,2,96
2738014324,toruńskie studia bibliologiczne,Still in DOAJ index,2080-1807,361,104,104,2008,1.7911764705882354,1.646341463414634,0.40166204986149584,0.8333333333333334,467,138,451,130,102,15,622,139,86,23,13,12,7,13,11,7
2737437775,trabalho necessário,Still in DOAJ index,1808-799X,517,141,141,2008,2.9912698412698413,2.957055214723926,0.9477756286266924,1.0171957671957672,403,301,372,283,77,63,486,574,84,75,11,10,3,12,13,0
2898585031,transactions of a. razmadze mathematical institute,Still in DOAJ index,2346-8092,137,225,225,2016,6.875252525252524,6.458823529411765,4.737226277372263,4.916666666666667,1732,352,1599,343,462,153,2221,738,657,270,8,63,61,8,39,41
2736661201,"transactions of the všb: technical university of ostrava, safety engineering series",Still in DOAJ index,1801-1764,232,188,188,2002,2.95989010989011,2.4893617021276597,0.9051724137931034,0.8777173913043478,809,97,793,92,366,43,2333,255,546,65,4,10,1,7,10,0
2764915132,transcultural,Still in DOAJ index,1920-0323,220,85,85,2008,3.4726027397260273,3.8333333333333335,0.9954545454545455,3.0,767,86,707,83,118,34,836,105,96,50,2,8,2,2,9,8
2736825215,transformación,Still in DOAJ index,2077-2955,616,62,62,1984,2.0084134615384617,2.1864406779661016,0.4707792207792208,0.6051401869158879,114,109,105,100,20,23,175,254,23,35,11,3,3,14,6,7
182966198,transinformação,Still in DOAJ index,0103-3786,775,785,785,1989,3.417453703703704,3.1270207852193996,2.224516129032258,2.2308833678398896,5208,1422,4474,1225,928,230,7060,2568,1132,311,104,128,131,123,75,85
2736616011,trendy v podnikání,Still in DOAJ index,1805-0603,136,62,62,2013,3.3383534136546182,3.5517241379310347,1.1397058823529411,1.1342592592592593,296,33,296,33,162,13,633,76,207,22,0,2,0,0,2,0
2764528300,trikonomika,Still in DOAJ index,1411-514X,149,67,67,2013,1.5714285714285714,1.3793103448275863,0.2550335570469799,1.0,407,140,405,139,178,35,771,320,237,40,3,5,2,3,3,1
2739417603,trudy odesskogo politehničeskogo universiteta,Still in DOAJ index,2076-2429,26,24,24,2014,0.0,0.0,0.0,0.0,37,5,37,5,21,4,98,11,25,5,0,0,0,0,0,0
2739309173,tulīd va farāvarī-i maḥṣūlāt-i zirā̒ī va bāghī,Still in DOAJ index,2251-8517,4,0,0,2016,10.666666666666668,0.0,0.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738725287,türk oftalmoloji dergisi,Still in DOAJ index,1300-0659,941,715,715,2003,5.5029448380937,3.8213689482470783,5.527098831030818,3.5059473107047716,4994,1285,4825,1218,739,339,16959,5321,1271,752,24,43,28,25,27,14
2737149088,türk osteoporoz dergisi,Still in DOAJ index,2147-2653,278,147,147,2002,4.661460446247466,2.934640522875817,3.8884892086330933,2.598424461327687,619,123,606,109,302,64,2628,480,463,103,6,3,0,8,5,0
2737781845,türkiye biyoetik dergisi,Still in DOAJ index,2148-5917,101,3,3,2014,3.01981981981982,2.84,1.0891089108910892,1.4660000000000002,8,42,8,40,5,17,16,97,5,10,0,1,0,0,1,0
2737471100,ufuq-i dānish,Still in DOAJ index,1735-1855,2,0,0,2019,1.5,0.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126509178,uisahak,Still in DOAJ index,1225-505X,372,91,91,1992,4.403846153846154,4.333333333333333,1.043010752688172,0.06060606060606061,1044,382,988,291,241,150,1314,871,166,209,19,4,10,35,4,23
2736726804,uludağ university journal of the faculty of engineering,Still in DOAJ index,2148-4155,852,299,299,2002,4.039005942733656,3.0892448512585813,2.539906103286385,2.3630291005291006,2657,405,2612,378,799,150,6761,889,1119,165,6,57,17,8,56,11
2736687968,uluslararası tarım ve yaban hayatı bilimleri dergisi,Still in DOAJ index,2149-8245,230,22,22,2015,4.820647321428573,4.043795620437956,3.582608695652174,3.1574795574795576,159,89,154,86,83,35,514,276,114,58,0,3,1,0,17,0
2736322943,universitas: revista de ciencias sociales y humanas,Still in DOAJ index,1390-3837,296,91,91,2003,1.8786549707602338,1.7608695652173914,0.31756756756756754,0.43478260869565216,668,150,652,144,215,39,1133,310,248,77,2,5,5,3,6,5
940875091,universum,Still in DOAJ index,0716-498X,5825,18,18,1949,1.6274509803921569,1.4,0.003090128755364807,0.0072793148880105395,33,42,32,42,20,10,121,81,31,8,0,0,0,0,0,0
2764408640,unnes journal of biology education,Still in DOAJ index,2252-6579,413,125,125,2002,1.8482245131729664,2.111111111111111,1.0411622276029056,1.1261261261261262,379,186,328,169,88,23,535,464,80,30,4,1,4,3,7,5
2764537448,upej (unnes physics education journal),Still in DOAJ index,2252-6935,141,40,40,2012,1.8769470404984425,1.2222222222222223,1.1418439716312057,1.0666666666666669,145,153,127,140,32,16,200,370,25,29,0,1,2,0,0,8
2737581523,uridičeskaâ nauka i pravoohranitelʹnaâ praktika,Still in DOAJ index,1998-6963,11,0,0,2014,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898330737,urología colombiana,Still in DOAJ index,0120-789X,579,1155,1155,2008,3.889311396513613,4.229357798165138,2.1243523316062176,0.7623680711377043,10159,254,8698,216,1413,54,34059,759,1945,65,65,54,54,63,19,20
2739168475,učenye zapiski kazanskogo gosudarstvennogo universiteta: seriâ estestvennye nauki,Still in DOAJ index,1815-6169,16,12,12,2016,8.795238095238094,0.0,4.875,1.8580952380952382,35,6,35,6,25,4,141,25,36,7,0,1,0,0,1,0
2736509027,učenye zapiski komsomolʹskogo-na-amure gosudarstvennogo tehničeskogo universiteta,Still in DOAJ index,2076-4359,20,0,0,2016,3.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736849743,učenye zapiski sankt-peterburgskogo gosudarstvennogo medicinskogo universiteta im. akad. i.p. pavlova,Still in DOAJ index,1607-4181,41,82,82,2013,1.9166666666666667,1.5,0.14634146341463414,0.01919191919191919,229,9,229,9,155,6,1145,37,225,9,0,0,0,0,0,0
2737006068,v!rus,Still in DOAJ index,2175-974X,8,0,0,2011,3.0,3.3333333333333335,1.25,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736878434,vergentis. revista de investigación de la cátedra internacional conjunta inocencio iii,Still in DOAJ index,2445-2394,138,14,14,2015,2.3333333333333335,2.1923076923076925,0.4420289855072464,0.0,94,9,93,8,11,4,101,12,9,6,0,1,0,0,0,0
2737796025,vestnik kraunc: fiziko-matematičeskie nauki,Still in DOAJ index,2079-6641,11,0,0,2013,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
2739000297,"vestnik moskovskogo universiteta: seriâ 18, sociologiâ i politologiâ",Still in DOAJ index,1029-3736,116,20,20,2014,1.0,1.0,0.02586206896551724,0.0,167,28,167,25,61,6,228,40,60,8,0,0,1,0,0,1
2738235654,vestnik volgogradskogo gosudarstvennogo universiteta. seriâ 11. estestvennye nauki,Still in DOAJ index,2306-4153,10,6,6,2014,0.0,0.0,0.0,0.0,7,1,7,1,6,1,13,1,6,1,0,0,0,0,0,0
2736393969,vestnik volgogradskogo gosudarstvennogo universiteta. seriâ 2. âzykoznanie,Still in DOAJ index,1998-9911,48,2,2,2014,4.0,10.0,0.020833333333333332,0.05,6,15,6,15,2,4,13,28,2,8,0,0,0,0,0,0
2738718757,"vestnik volgogradskogo gosudarstvennogo universiteta. seriâ 3, èkonomika,èkologiâ",Still in DOAJ index,1998-992X,36,5,5,2014,1.5,1.5,0.05555555555555555,0.0,3,13,3,13,3,4,5,45,4,5,0,0,0,0,0,0
2739207624,"vestnik volgogradskogo gosudarstvennogo universiteta. seriâ 4. istoriâ, regionovedenie, meždunarodnye otnošeniâ",Still in DOAJ index,1998-9938,106,23,23,2013,5.111111111111112,1.5,0.07547169811320754,1.6428571428571428,98,8,95,8,28,2,114,26,13,5,0,0,0,0,0,1
3035464634,"visual computing for industry, biomedicine, and art",Still in DOAJ index,2524-4442,87,275,275,2018,12.973140179766682,9.333333333333334,16.896551724137932,7.551822916666667,3381,305,3202,288,808,138,10072,1132,1309,307,11,64,67,13,22,22
111148215,vitae,Still in DOAJ index,0121-4004,1186,1269,1269,1991,5.211922690763053,3.6041666666666665,3.188026981450253,2.308342020472517,8075,2682,7252,2471,1538,634,23094,8616,2157,1221,52,161,191,56,143,191
2737069213,voces de la educación,Still in DOAJ index,1665-1596,241,0,0,1970,3.0460069444444446,3.2650602409638556,1.0,1.1066666666666667,0,49,0,46,0,14,0,117,0,28,0,0,0,0,1,2
2737929905,vojnotehnički glasnik,Still in DOAJ index,0042-8469,2107,505,505,1990,3.0799682539682536,2.8244803695150114,0.7195064072140485,0.691159420289855,2551,697,2334,554,784,163,5515,1302,958,277,136,121,3,142,120,1
2737677971,vozes e diálogo,Still in DOAJ index,2237-4531,219,70,70,2011,1.8854166666666667,1.8333333333333333,0.4200913242009132,0.196078431372549,174,13,170,13,40,8,223,27,62,11,0,4,1,0,1,1
2739108508,vértices,Still in DOAJ index,1415-2843,203,30,30,1970,3.637962962962964,2.6296296296296298,0.9211822660098522,1.196388888888889,83,87,83,87,41,38,227,354,58,50,0,1,0,0,4,1
2738105475,vìsnik dnìpropetrovsʹkogo unìversitetu: serìâ hìmìâ,Still in DOAJ index,2306-871X,45,42,42,2008,6.288095238095239,3.75,3.5555555555555554,3.1627257799671593,210,17,202,17,120,15,789,80,151,16,2,4,3,1,2,2
2737276994,wacana: journal of the humanities of indonesia,Still in DOAJ index,1411-2272,510,98,98,1999,3.017932489451477,2.9935897435897436,0.8372549019607843,2.0,1328,334,1255,324,213,101,1576,539,196,135,8,28,11,7,23,23
2736362613,wacana: jurnal sosial dan humaniora,Still in DOAJ index,1411-0199,299,182,182,2009,1.6687242798353916,1.75,0.48494983277591974,0.7735042735042735,569,161,518,158,192,38,914,402,223,30,1,1,2,1,7,5
137656717,water practice and technology,Still in DOAJ index,1751-231X,1966,4372,4372,2006,6.991198109179393,4.66583850931677,4.284842319430315,3.577547479109193,20059,5217,17692,4712,2381,812,49035,14838,3428,1956,151,533,509,164,411,376
2898604365,water-energy nexus,Still in DOAJ index,2588-9125,56,155,155,2018,10.599221611721614,8.30952380952381,11.5,9.00790335790336,2182,377,2100,336,621,131,7079,1364,1263,384,13,35,35,20,17,18
2739186229,weave: journal of library user experience,Still in DOAJ index,2333-3316,54,14,14,2014,2.2758620689655173,1.7777777777777777,1.1296296296296295,1.2,43,130,41,111,27,45,80,343,38,106,3,0,1,7,4,0
2739029564,women's midlife health,Still in DOAJ index,2054-2690,66,209,209,2015,23.791904761904764,18.431372549019606,29.87878787878788,16.47998986828774,3562,348,3118,296,857,169,13360,1225,1486,327,14,52,55,16,25,27
2898515288,world journal of otorhinolaryngology-head and neck surgery,Still in DOAJ index,2095-8811,269,927,927,2015,13.165610505498323,8.934579439252337,16.966542750929367,8.638688671941635,8558,1637,7935,1571,1591,619,32102,7867,2081,1195,10,124,144,18,51,53
2739230911,władza sądzenia,Still in DOAJ index,2300-1690,88,21,21,2012,1.8,1.3157894736842106,0.375,0.0,128,137,125,131,34,24,151,160,22,30,1,0,1,1,1,0
2764573931,zarch,Still in DOAJ index,2341-0531,257,6,6,2013,1.9191919191919193,2.2,0.16731517509727625,0.7142857142857143,31,32,31,29,9,8,47,50,12,19,0,0,0,0,2,0
2738993004,zbornik radova pravnog fakulteta u nišu,Still in DOAJ index,0350-8501,310,59,59,2001,2.9782608695652173,3.7,0.13225806451612904,0.0,561,35,545,34,212,8,779,53,200,9,2,3,0,2,4,0
170510236,zbornik radova vizantološkog instituta,Still in DOAJ index,0584-9888,422,63,63,1987,1.6689189189189189,1.6597222222222223,0.5710900473933649,0.0,282,404,260,189,36,20,293,209,12,22,35,15,0,31,18,1
2736834300,"zbornik radova: geografski institut ""jovan cvijić""",Still in DOAJ index,0350-7599,32,59,59,2012,2.553921568627451,2.3846153846153846,0.90625,1.6025641025641026,316,71,312,70,135,30,581,185,191,46,2,3,2,2,8,4
2738226774,zbornik radova: pravni fakultet u novom sadu,Still in DOAJ index,0550-2179,184,29,29,2011,1.0,1.0,0.02717391304347826,0.0,138,57,137,53,67,6,220,85,87,7,1,0,0,1,0,0
2737225000,zero-a-seis,Still in DOAJ index,1980-4512,526,398,398,1999,2.544090909090909,2.4545454545454546,0.8174904942965779,0.7948717948717949,1681,263,1396,210,289,48,1990,429,301,70,29,45,57,57,10,17
2736490634,zeszyt naukowy wyższej szkoły zarządzania i bankowości w krakowie,Still in DOAJ index,2300-6285,96,53,53,2013,1.3157894736842106,1.0625,0.20833333333333334,0.3333333333333333,169,31,161,31,51,6,250,37,66,14,3,2,2,2,2,1
2764893161,zhipu xuebao,Still in DOAJ index,1004-2997,798,0,0,1993,2.1337301587301587,3.1044776119402986,0.18546365914786966,0.29780045351473927,0,309,0,299,0,145,0,1552,0,214,0,0,0,0,0,11
2764417060,zhongguo aizheng zazhi,Still in DOAJ index,1007-3639,2506,0,0,1998,1.8571428571428572,1.3611111111111112,0.06544293695131684,0.09608225108225109,0,337,0,330,0,172,0,2009,0,167,0,0,0,0,0,18
2764929303,zhongguo dianli,Still in DOAJ index,1004-9649,342,0,0,2005,2.0,2.0,0.023391812865497075,0.0,0,28,0,28,0,10,0,114,0,19,0,0,0,0,0,0
2764942560,zhongguo youliao zuowu xuebao,Still in DOAJ index,1007-9084,1379,0,0,1982,1.862119863521733,1.5611111111111111,0.49891225525743294,0.37915243037884555,0,861,0,707,0,249,0,3641,0,308,0,0,0,0,2,48
2764486304,zhongliu fangzhi yanjiu,Still in DOAJ index,1000-8578,4339,1,1,1985,1.3964285714285711,1.2077922077922079,0.053007605439041254,0.05041603803463384,11,325,11,316,11,166,68,1894,17,179,0,0,0,0,0,12
139986892,zuowu xuebao,Still in DOAJ index,0496-3490,6737,6193,6193,1982,3.417613429139403,2.0921658986175116,1.1662461036069467,1.0555136347653358,24192,13596,15775,8878,1166,941,46233,38180,1924,1387,243,231,144,448,356,236
2736924305,ánfora,Still in DOAJ index,0121-6538,486,314,314,2006,2.5088951310861423,2.3658536585365852,0.8930041152263375,0.4206060606060606,2038,161,1920,157,521,49,2996,321,459,85,14,14,18,17,8,10
2738466504,çanakkale araştırmaları türk yıllığı,Still in DOAJ index,2148-0877,286,13,13,2003,1.3448275862068966,1.32,0.1258741258741259,0.047619047619047616,87,79,86,69,24,13,116,128,10,17,5,2,0,7,3,0
2738392991,"èkonomika, pedagogika i pravo",Still in DOAJ index,2414-3731,19,0,0,2015,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0
2737801747,časopis pro moderní filologii,Still in DOAJ index,0008-7386,102,4,4,1996,2.451388888888889,2.4347826086956523,0.5686274509803921,3.0,24,14,24,14,4,2,25,29,3,8,0,1,0,0,2,1
96669349,žemdirbystė,Still in DOAJ index,1392-3196,656,1778,1778,2008,4.02560872523349,3.2923433874709978,3.4314024390243905,2.9745760463058852,13129,3554,11907,3118,1656,766,37651,11732,2181,1158,193,283,122,196,262,97
2753408071,вестник рентгенологии и радиологии,Still in DOAJ index,0042-4676,6316,61,61,1946,2.574404761904762,2.483050847457627,0.06697276757441419,0.11875416188968005,139,548,139,511,75,290,719,2259,114,345,0,0,0,0,9,1
2752726658,вестник хирургии имени и.и. грекова,Still in DOAJ index,0042-4625,21249,2249,2249,1946,1.7718053677832866,1.5261780104712042,0.018683232152101277,0.042303238632954536,5859,2662,5547,2306,1310,863,32002,9724,1735,986,54,22,8,60,28,10
2764547726,доповiдi нацiональної академiї наук україни,Still in DOAJ index,1025-6415,1485,2895,2895,2002,5.215045030768825,4.7435294117647056,1.6491582491582493,1.9276910371478433,8166,837,6897,702,2053,157,21652,1732,2087,131,168,303,0,166,149,0
2764630394,"журнал микробиологии, эпидемиологии и иммунобиологии",Still in DOAJ index,0372-9311,403,200,200,1940,3.2384615384615385,4.2727272727272725,0.12406947890818859,0.076713128720428,738,113,727,96,307,44,5644,408,695,55,0,4,1,0,1,1
2764788529,истраживања,Still in DOAJ index,0350-2112,237,29,29,1970,3.357142857142857,3.75,0.189873417721519,1.0,148,20,148,19,24,8,180,34,32,7,0,1,0,0,2,1
2756317149,клінічна хірургія,Still in DOAJ index,0023-2130,4710,15,15,1995,1.3983789260385002,1.3347280334728033,0.016985138004246284,0.04986431029917925,39,638,39,586,23,330,136,2765,14,392,0,0,0,0,0,0
2764871730,компьютерная оптика,Still in DOAJ index,0134-2452,984,578,578,2008,7.070118303171187,7.43579766536965,4.1727642276422765,4.968004825036076,3281,3801,2696,1905,564,248,7119,3631,1035,384,86,92,19,83,256,72
2737623126,мать и дитя в кузбассе,Still in DOAJ index,1991-010X,4,0,0,2016,0.0,0.0,0.0,0.0,0,3,0,3,0,2,0,10,0,1,0,0,0,0,0,0
76260180,металлофизика и новейшие технологии,Still in DOAJ index,1024-1809,890,2317,2317,1996,4.116826959317632,3.51338199513382,1.7078651685393258,1.8385325010708444,10467,1168,8476,858,968,150,24925,2523,1818,230,234,307,4,212,197,1
2736899834,ожирение и метаболизм,Still in DOAJ index,2071-8713,32,19,19,2004,17.173982115677322,9.23076923076923,12.625,6.135525392329189,328,255,327,255,128,153,1480,1567,220,341,0,2,1,0,1,0
2737568342,"проблеми теорії та методології бухгалтерського обліку, контролю і аналізу",Still in DOAJ index,1994-1749,15,0,0,2016,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89418226,российский кардиологический журнал,Still in DOAJ index,1560-4071,1576,1525,1525,1970,4.136553854315426,5.445054945054945,1.1491116751269035,1.1069328549313402,7900,1449,7116,1131,1156,176,45999,5558,2419,330,106,47,13,115,64,10
2764846411,российский паразитологический журнал,Still in DOAJ index,1998-8435,350,198,198,2013,1.9280303030303032,1.5555555555555556,0.09428571428571429,0.12397003745318354,477,69,469,63,206,22,1981,232,368,40,3,7,5,3,3,1
2764711521,теорія і практика правознавства,Still in DOAJ index,2225-6555,337,45,45,2011,1.0,1.0,0.005934718100890208,0.0,121,19,117,16,60,6,168,33,32,10,0,0,0,0,0,0
27897580,терапевтический архив,Still in DOAJ index,0040-3660,20662,6069,6069,1949,2.6794143144388056,2.6877617496510005,0.30500435582228247,0.33526863666995643,31717,8896,28641,7546,3302,2229,145344,33651,3891,2140,214,274,121,229,296,93
2755217492,фармацевтичний журнал,Still in DOAJ index,0367-3057,2890,1,1,1961,2.2260416666666667,1.8333333333333333,0.07162629757785467,0.0811123553564763,4,215,4,201,4,100,12,906,1,197,0,0,0,0,5,7
2765031200,المجلة العراقية للعلوم الاحصائية,Still in DOAJ index,1680-855X,283,62,62,2005,1.5,1.0,0.06713780918727916,0.0,348,61,327,61,112,31,582,154,164,33,1,1,0,1,4,0
2736417998,بهداشت و ایمنی کار,Still in DOAJ index,2251-807X,57,7,7,2013,5.526709956709957,3.942857142857143,5.315789473684211,3.8384353741496606,10,22,10,22,10,16,28,85,17,21,0,1,1,0,3,4
2764671611,تحقیقات جنگل و صنوبر ایران,Still in DOAJ index,1735-0883,280,153,153,2005,3.529961649089166,3.1320754716981134,0.9214285714285714,1.0936317321688502,709,324,661,244,237,103,1890,700,373,114,11,9,0,13,18,0
2764723761,سلامت و محیط,Still in DOAJ index,2008-2029,575,67,67,2008,6.1458384208384205,4.671296296296297,2.871304347826087,3.6196306094454243,179,981,179,820,86,267,610,2673,156,249,7,3,1,10,47,51
2764943602,مجلة النهرين للعلوم الهندسية,Still in DOAJ index,2521-9162,552,457,457,2007,2.4177713427713425,2.25,0.5452898550724637,0.8306547619047618,1602,360,1584,354,565,169,3986,1101,749,292,4,9,8,4,27,23
3022133427,مجلة هندسة الرافدين,Still in DOAJ index,1813-0526,882,447,447,2005,1.5924731182795697,1.7407407407407407,0.13945578231292516,0.11148648648648649,1747,708,1646,673,404,238,3574,1650,606,344,9,4,0,9,24,0
2764895922,مجله اپیدمیولوژی ایران,Still in DOAJ index,1735-7489,579,5,5,2005,6.3389652426199055,5.283524904214559,3.5215889464594126,3.5322868987792932,39,1412,39,1321,20,512,160,5303,18,554,1,0,0,1,68,33
2764468994,مجله دانشکده پزشکی اصفهان,Still in DOAJ index,1027-7595,379,190,190,2005,3.978712313327697,3.442857142857143,1.245382585751979,1.022153247393632,819,373,814,371,448,198,3650,1544,556,154,0,3,2,0,13,25
